Bekasi Raya-BEKASI (KOTA),JAWA BARAT,0,4,116,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.234297,B 1072 UHX,106.995200,18819385,55,AGD Dinas Kesehatan,,37,Running,ENGINE ON,active,351608080478774,1509000856,26-October-2017 13:54:16,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-BEKASI (KOTA),JAWA BARAT,0,4,122,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.227946,B 1072 UHX,106.982100,18817841,55,AGD Dinas Kesehatan,,0,Stop,ENGINE ON,active,351608080478774,1509000567,26-October-2017 13:49:27,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-BEKASI (KOTA),JAWA BARAT,0,4,125,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.224279,B 1072 UHX,106.978100,18817328,55,AGD Dinas Kesehatan,,0,Stop,ENGINE ON,active,351608080478774,1509000256,26-October-2017 13:44:16,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-BEKASI (KOTA),JAWA BARAT,0,4,134,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.222541,B 1072 UHX,106.976200,18817244,55,AGD Dinas Kesehatan,,0,Stop,ENGINE ON,active,351608080478774,1508999956,26-October-2017 13:39:16,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,0,15,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.196369,B 1054 UHX,106.903700,66385539,28,Dinas Kesehatan,,0,Stop And Parking,ENGINE OFF,active,358899051529884,1509006121,26-October-2017 15:22:01,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,0,15,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.196369,B 1054 UHX,106.903700,66385539,28,Dinas Kesehatan,,0,Stop And Parking,ENGINE OFF,active,358899051529884,1509006472,26-October-2017 15:27:52,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,0,16,Mar 15 2018 03:51:29:490PM,1,Valid Location,08113423486,,-6.182623,B 1061 UHX,106.956700,19858840,29,AGD,,0,Stop And Parking,ENGINE OFF,active,358899056614830,1508996367,26-October-2017 12:39:27,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,0,42,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.196372,B 1054 UHX,106.903700,66373538,28,Dinas Kesehatan,,0,Stop And Parking,ENGINE OFF,active,358899051529884,1508994117,26-October-2017 12:01:57,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,116,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512262,,-6.184222,B 1039 UHX,106.962200,23117259,52,AGD118,,12,Running,ENGINE ON,active,358899051565334,1508989449,26-October-2017 10:44:09,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,129,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512262,,-6.187957,B 1039 UHX,106.970500,23118168,52,AGD118,,16,Running,ENGINE ON,active,358899051565334,1508989749,26-October-2017 10:49:09,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,136,Mar 15 2018 03:51:29:490PM,1,Valid Location,08113423486,,-6.182786,B 1061 UHX,106.956700,19858840,29,AGD,,0,Stop,ENGINE ON,active,358899056614830,1508996644,26-October-2017 12:44:04,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,185,Mar 15 2018 03:48:28:083PM,1,Valid Location,08117039929,,-6.198968,B 1053 UHX,106.904900,40631954,27,Dinas Kesehatan,,52,Running,ENGINE ON,active,358899051549510,1508980450,26-October-2017 08:14:10,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,188,Mar 15 2018 03:26:05:207PM,1,Valid Location,08117039927,,-6.193303,B 1019 UHX,106.905700,6303499,47,Dinas Kesehatan,,39,Running,ENGINE ON,active,358899051550484,1508998453,26-October-2017 13:14:13,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,264,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.183633,B 1072 UHX,106.927300,18842421,55,AGD Dinas Kesehatan,,24,Running,ENGINE ON,active,351608080478774,1509007756,26-October-2017 15:49:16,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,282,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.184865,B 1072 UHX,106.945700,18840571,55,AGD Dinas Kesehatan,,6,Running,ENGINE ON,active,351608080478774,1509007156,26-October-2017 15:39:16,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,286,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.187644,B 1072 UHX,106.960100,18839226,55,AGD Dinas Kesehatan,,0,Stop,ENGINE ON,active,351608080478774,1509006556,26-October-2017 15:29:16,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,288,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.185764,B 1072 UHX,106.950900,18840126,55,AGD Dinas Kesehatan,,0,Stop,ENGINE ON,active,351608080478774,1509006855,26-October-2017 15:34:15,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,298,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.180845,B 1072 UHX,106.907200,18844524,55,AGD Dinas Kesehatan,,36,Running,ENGINE ON,active,351608080478774,1509008056,26-October-2017 15:54:16,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,303,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.183149,B 1072 UHX,106.938200,18841291,55,AGD Dinas Kesehatan,,0,Stop,ENGINE ON,active,351608080478774,1509007456,26-October-2017 15:44:16,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,350,Mar 15 2018 03:51:29:490PM,1,Valid Location,08113423486,,-6.183247,B 1061 UHX,106.956800,19858784,29,AGD,,6,Running,ENGINE ON,active,358899056614830,1508996052,26-October-2017 12:34:12,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,42,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.196372,B 1054 UHX,106.903700,66373538,28,Dinas Kesehatan,,0,Stop,ENGINE ON,active,358899051529884,1508994557,26-October-2017 12:09:17,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,7,Mar 15 2018 03:48:28:083PM,1,Valid Location,08117039929,,-6.196242,B 1053 UHX,106.905200,40672460,27,Dinas Kesehatan,,33,Running,ENGINE ON,active,358899051549510,1508993965,26-October-2017 11:59:25,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,7,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.197062,B 1054 UHX,106.905100,66312411,28,Dinas Kesehatan,,58,Running,ENGINE ON,active,358899051529884,1508969066,26-October-2017 05:04:26,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,8,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.193545,B 1054 UHX,106.905600,66386833,28,Dinas Kesehatan,,19,Running,ENGINE ON,active,358899051529884,1509006862,26-October-2017 15:34:22,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,80,Sep 17 2018 01:49:26:743PM,1,Valid Location,08117562193,,-6.182433,B 1005 UHX,106.935500,20235938,2,AGD118,,6,Running,ENGINE ON,active,353419039537563,1509007769,26-October-2017 15:49:29,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,82,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512262,,-6.182896,B 1039 UHX,106.932100,23110889,52,AGD118,,0,Stop,ENGINE ON,active,358899051565334,1508988249,26-October-2017 10:24:09,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,94,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512262,,-6.182991,B 1039 UHX,106.922100,23174483,52,AGD118,,0,Stop,ENGINE ON,active,358899051565334,1509003854,26-October-2017 14:44:14,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,95,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.198928,B 1054 UHX,106.904100,66374104,28,Dinas Kesehatan,,16,Running,ENGINE ON,active,358899051529884,1508994850,26-October-2017 12:14:10,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,97,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512262,,-6.183163,B 1039 UHX,106.923500,23110177,52,AGD118,,0,Stop,ENGINE ON,active,358899051565334,1508987949,26-October-2017 10:19:09,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Bekasi Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,98,Sep 17 2018 01:49:26:743PM,1,Valid Location,08117562193,,-6.183220,B 1005 UHX,106.923600,20234727,2,AGD118,,14,Running,ENGINE ON,active,353419039537563,1509007469,26-October-2017 15:44:29,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Bekasi Timur Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,0,266,Nov 20 2018 12:00:00:000AM,1,Valid Location,08113254582,,-6.214979,B 1042 UHX,106.879400,15880750,18,AGD118,,59,Running,ENGINE OFF,active,358899051567413,1509031735,26-October-2017 22:28:55,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Timur Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,259,Nov 20 2018 12:00:00:000AM,1,Valid Location,08113254581,,-6.214392,B 1044 UHX,106.887500,30848091,19,AGD118,,7,Running,ENGINE ON,active,358899051548074,1508997853,26-October-2017 13:04:13,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Timur Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,266,Mar 15 2018 03:26:05:207PM,1,Valid Location,08117039927,,-6.215015,B 1019 UHX,106.876800,6240844,47,Dinas Kesehatan,,34,Running,ENGINE ON,active,358899051550484,1508970267,26-October-2017 05:24:27,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Bekasi Timur Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,270,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.214442,B 1054 UHX,106.886600,66368699,28,Dinas Kesehatan,,16,Running,ENGINE ON,active,358899051529884,1508992171,26-October-2017 11:29:31,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Timur Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,304,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.215245,B 1054 UHX,106.875200,66329895,28,Dinas Kesehatan,,8,Running,ENGINE ON,active,358899051529884,1508975351,26-October-2017 06:49:11,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Timur Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,81,Nov 20 2018 12:00:00:000AM,1,Valid Location,08113254581,,-6.215033,B 1044 UHX,106.875600,30836216,19,AGD118,,18,Running,ENGINE ON,active,358899051548074,1508994545,26-October-2017 12:09:05,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Timur Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,86,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312381,,-6.214389,B 1072 UHX,106.885200,18807138,55,AGD Dinas Kesehatan,,6,Running,ENGINE ON,active,351608080478774,1508998756,26-October-2017 13:19:16,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Timur Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,86,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.214281,B 1054 UHX,106.886100,66369395,28,Dinas Kesehatan,,11,Running,ENGINE ON,active,358899051529884,1508993156,26-October-2017 11:45:56,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Timur Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,86,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.214374,B 1054 UHX,106.885200,66369295,28,Dinas Kesehatan,,6,Running,ENGINE ON,active,358899051529884,1508992466,26-October-2017 11:34:26,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bekasi Timur Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,92,Nov 20 2018 12:00:00:000AM,1,Valid Location,08113254581,,-6.214316,B 1044 UHX,106.886600,30837267,19,AGD118,,0,Stop,ENGINE ON,active,358899051548074,1508994855,26-October-2017 12:14:15,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bendungan Hilir-JAKARTA PUSAT (KOTA),DKI JAKARTA,0,4,183,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512264,,-6.211299,B 1046 UHX,106.812300,30274187,21,AGD118,,0,Stop,ENGINE ON,active,358899051521428,1509014668,26-October-2017 17:44:28,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bendungan Hilir-JAKARTA PUSAT (KOTA),DKI JAKARTA,0,4,297,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512264,,-6.213767,B 1046 UHX,106.813400,30273942,21,AGD118,,19,Running,ENGINE ON,active,358899051521428,1509011355,26-October-2017 16:49:15,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA PUSAT (KOTA),DKI JAKARTA,0,4,168,Sep 17 2018 01:49:26:743PM,1,Valid Location,08117562193,,-6.147073,B 1005 UHX,106.849500,20213930,2,AGD118,,56,Running,ENGINE ON,active,353419039537563,1509002956,26-October-2017 14:29:16,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA PUSAT (KOTA),DKI JAKARTA,0,4,172,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312377,,-6.156351,B 1069 UHX,106.851100,15530943,49,AGD Dinas Kesehatan,,35,Running,ENGINE ON,active,351608080470821,1509012265,26-October-2017 17:04:25,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA PUSAT (KOTA),DKI JAKARTA,0,4,188,Mar 15 2018 12:00:00:000AM,1,Valid Location,08115931479,,-6.156096,B 1049 UHX,106.851200,24293878,23,Dinas Kesehatan,,15,Running,ENGINE ON,active,358899051543828,1509011673,26-October-2017 16:54:33,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA PUSAT (KOTA),DKI JAKARTA,0,4,262,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312377,,-6.152908,B 1069 UHX,106.849900,15524923,49,AGD Dinas Kesehatan,,56,Running,ENGINE ON,active,351608080470821,1509009245,26-October-2017 16:14:05,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA PUSAT (KOTA),DKI JAKARTA,0,4,347,Mar 15 2018 03:46:38:270PM,1,Valid Location,08117039928,,-6.145884,B 1051 UHX,106.849000,28968060,25,Dinas Kesehatan,,29,Running,ENGINE ON,active,358899051546292,1509003557,26-October-2017 14:39:17,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA PUSAT (KOTA),DKI JAKARTA,0,4,359,Mar 15 2018 03:46:38:270PM,1,Valid Location,08117039928,,-6.148441,B 1051 UHX,106.849400,28936033,25,Dinas Kesehatan,,38,Running,ENGINE ON,active,358899051546292,1508982861,26-October-2017 08:54:21,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,165,Mar 15 2018 12:00:00:000AM,1,Valid Location,08115931479,,-6.152836,B 1049 UHX,106.853200,24293384,23,Dinas Kesehatan,,36,Running,ENGINE ON,active,358899051543828,1509011360,26-October-2017 16:49:20,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,168,Mar 15 2018 03:46:38:270PM,1,Valid Location,08117039928,,-6.143656,B 1051 UHX,106.848900,28919659,25,Dinas Kesehatan,,35,Running,ENGINE ON,active,358899051546292,1508979858,26-October-2017 08:04:18,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,169,Mar 15 2018 03:46:38:270PM,1,Valid Location,08117039928,,-6.131993,B 1051 UHX,106.846600,28957082,25,Dinas Kesehatan,,61,Running,ENGINE ON,active,358899051546292,1508992449,26-October-2017 11:34:09,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,169,Mar 15 2018 03:51:29:490PM,1,Valid Location,08113423486,,-6.138344,B 1061 UHX,106.847900,19940088,29,AGD,,47,Running,ENGINE ON,active,358899056614830,1509008667,26-October-2017 16:04:27,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,185,Mar 15 2018 03:46:38:270PM,1,Valid Location,08117039928,,-6.142059,B 1051 UHX,106.848600,28944394,25,Dinas Kesehatan,,27,Running,ENGINE ON,active,358899051546292,1508990056,26-October-2017 10:54:16,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Benyamin Sueb-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,346,Mar 15 2018 03:46:38:270PM,1,Valid Location,08117039928,,-6.131774,B 1051 UHX,106.846300,28947049,25,Dinas Kesehatan,,11,Running,ENGINE ON,active,358899051546292,1508990360,26-October-2017 10:59:20,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Bima Sakti-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,158,Mar 15 2018 03:51:29:490PM,1,Valid Location,08113423486,,-6.109386,B 1061 UHX,106.923100,19794609,29,AGD,,41,Running,ENGINE ON,active,358899056614830,1508970555,26-October-2017 05:29:15,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Bima Sakti-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,161,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512272,,-6.109996,B 1038 UHX,106.923300,31072570,51,AGD118,,35,Running,ENGINE ON,active,358899051567652,1509002943,26-October-2017 14:29:03,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bogor Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,0,157,Nov 20 2018 12:00:00:000AM,1,Valid Location,08113254582,,-6.317540,B 1042 UHX,106.864400,15821205,18,AGD118,,22,Running,ENGINE OFF,active,358899051567413,1508960801,26-October-2017 02:46:41,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bogor Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,113,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312379,,-6.306095,B 1076 UHX,106.865100,21026967,57,AGD Dinas Kesehatan,,0,Stop,ENGINE ON,active,351608080487262,1508972374,26-October-2017 05:59:34,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bogor Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,141,Mar 15 2018 03:26:05:207PM,1,Valid Location,08117039927,,-6.330473,B 1019 UHX,106.866800,6277944,47,Dinas Kesehatan,,23,Running,ENGINE ON,active,358899051550484,1508990956,26-October-2017 11:09:16,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Bogor Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,211,Mar 15 2018 03:26:05:207PM,1,Valid Location,08117039927,,-6.306437,B 1019 UHX,106.865100,6275030,47,Dinas Kesehatan,,8,Running,ENGINE ON,active,358899051550484,1508990656,26-October-2017 11:04:16,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Bogor Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,222,Nov 20 2018 12:00:00:000AM,1,Valid Location,08113254582,,-6.303287,B 1042 UHX,106.867000,15819467,18,AGD118,,38,Running,ENGINE ON,active,358899051567413,1508960650,26-October-2017 02:44:10,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bogor Raya-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,271,Nov 20 2018 12:00:00:000AM,1,Valid Location,08113254582,,-6.306265,B 1042 UHX,106.865000,15873853,18,AGD118,,0,Stop,ENGINE ON,active,358899051567413,1509026363,26-October-2017 20:59:23,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Boulevard Barat-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,113,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312377,,-6.152843,B 1069 UHX,106.892500,15499451,49,AGD Dinas Kesehatan,,0,Stop,ENGINE ON,active,351608080470821,1508993361,26-October-2017 11:49:21,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Boulevard Barat-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,114,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312377,,-6.150990,B 1069 UHX,106.889200,15499373,49,AGD Dinas Kesehatan,,0,Stop,ENGINE ON,active,351608080470821,1508992761,26-October-2017 11:39:21,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Boulevard Timur-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,133,Jan  9 2019 12:00:00:000AM,1,Valid Location,08113312377,,-6.162013,B 1069 UHX,106.908100,15485500,49,AGD Dinas Kesehatan,,8,Running,ENGINE ON,active,351608080470821,1508987960,26-October-2017 10:19:20,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Boulevard Timur-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,139,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512262,,-6.160793,B 1039 UHX,106.906000,23106653,52,AGD118,,28,Running,ENGINE ON,active,358899051565334,1508987349,26-October-2017 10:09:09,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Boulevard Timur-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,142,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512262,,-6.160589,B 1039 UHX,106.905900,23171142,52,AGD118,,0,Stop,ENGINE ON,active,358899051565334,1509003254,26-October-2017 14:34:14,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Boulevard Timur-JAKARTA UTARA (KOTA),DKI JAKARTA,0,4,290,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512262,,-6.162399,B 1039 UHX,106.908200,23169181,52,AGD118,,7,Running,ENGINE ON,active,358899051565334,1508999963,26-October-2017 13:39:23,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Budi Kemuliaan-JAKARTA PUSAT (KOTA),DKI JAKARTA,0,0,109,Mar 15 2018 03:52:43:773PM,1,Valid Location,08113423485,,-6.179953,B 1062 UHX,106.818400,17170966,30,AGD,,32,Running,ENGINE OFF,active,358899056647723,1508999367,26-October-2017 13:29:27,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Budi Kemuliaan-JAKARTA PUSAT (KOTA),DKI JAKARTA,0,4,306,Nov 20 2018 12:00:00:000AM,1,Valid Location,08113254581,,-6.180201,B 1044 UHX,106.819000,30857956,19,AGD118,,0,Stop,ENGINE ON,active,358899051548074,1509000253,26-October-2017 13:44:13,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bujana Tirta-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,262,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.201917,B 1054 UHX,106.880400,66390577,28,Dinas Kesehatan,,19,Running,ENGINE ON,active,358899051529884,1509007466,26-October-2017 15:44:26,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Bujana Tirta-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,266,Mar 15 2018 03:49:10:053PM,1,Valid Location,08117039920,,-6.201939,B 1054 UHX,106.880100,66327264,28,Dinas Kesehatan,,29,Running,ENGINE ON,active,358899051529884,1508975052,26-October-2017 06:44:12,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
Cakung Cilincing Barat-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,2,Sep 17 2018 01:49:26:743PM,1,Valid Location,08117562193,,-6.158592,B 1005 UHX,106.940600,20239502,2,AGD118,,0,Stop,ENGINE ON,active,353419039537563,1509008949,26-October-2017 16:09:09,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Cakung Cilincing Barat-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,264,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512262,,-6.171161,B 1039 UHX,106.941300,23160832,52,AGD118,,45,Running,ENGINE ON,active,358899051565334,1508997552,26-October-2017 12:59:12,VT-90Z,AGDdki,In serviced,Minibus,20171026,20171026
Cakung Cilincing Barat-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,349,Sep 17 2018 01:49:26:743PM,1,Valid Location,08117562193,,-6.161117,B 1005 UHX,106.940800,20239267,2,AGD118,,0,Stop,ENGINE ON,active,353419039537563,1509008669,26-October-2017 16:04:29,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Cakung Cilincing Barat-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,351,Sep 17 2018 01:49:26:743PM,1,Valid Location,08117562193,,-6.163503,B 1005 UHX,106.941100,20239053,2,AGD118,,9,Running,ENGINE ON,active,353419039537563,1509008289,26-October-2017 15:58:09,VT-90Z,AGDdki,Available,Minibus,20171026,20171026
Cakung Cilincing Barat-JAKARTA TIMUR (KOTA),DKI JAKARTA,0,4,355,Oct 14 2018 12:00:00:000AM,1,Valid Location,08117512272,,-6.159965,B 1038 UHX,106.940600,31083724,51,AGD118,,0,Stop,ENGINE ON,active,358899051567652,1509008043,26-October-2017 15:54:03,VT-90Z,AGDdki,On Duty,Minibus,20171026,20171026
